local,corte,gen,block,peso
RJ,15,TANZ,2,1217.6978925768817
RJ,15,TANZ,3,1316.7242535041771
RJ,15,MASS,1,858.3219637889205
RJ,15,MASS,2,712.4207708470548
RJ,15,MASS,3,603.4819742022906
RJ,15,MILE,1,1271.449323306268
RJ,15,MILE,2,857.7689004490776
RJ,15,MILE,3,1062.5799764692697
RJ,15,ARUA,1,445.77983658581627
RJ,15,ARUA,2,440.94954481883747
RJ,15,ARUA,3,120.0255864584167
MS,1,ARUA,1,515.8545324256538
MS,1,MASS,1,984.2519685039368
MS,1,MILE,1,1588.4679433805165
MS,1,MOMB,1,700.7564296520424
MS,1,PM30,1,946.1538461538462
MS,1,PM31,1,600.5518087063151
MS,1,PM32,1,710
MS,1,PM33,1,643.1001890359167
MS,1,PM34,1,746.9982847341339
MS,1,PM35,1,1075.337331334333
MS,1,PM36,1,824.1758241758241
MS,1,PM37,1,1013.6898199191475
MS,1,PM38,1,256.20707871104065
MS,1,PM39,1,1198.5915492957745
MS,1,PM40,1,933.4154703235483
MS,1,PM41,1,1210.3559870550162
MS,1,PM42,1,980.1636307502317
MS,1,PM43,1,813.7182787789629
MS,1,PM44,1,657.466732380483
MS,1,PM45,1,830.801836806782
MS,1,PM46,1,677.0038167938932
MS,1,PM47,1,1247.8472482216398
MS,1,TANZ,1,1081.4360770577932
MS,1,ARUA,2,1194.2789774137502
MS,1,MASS,2,1039.325842696629
MS,1,MILE,2,1007.0060719290052
MS,1,MOMB,2,1348.6609770453208
MS,1,PM30,2,947.3452194357367
MS,1,PM31,2,895.0395398993528
MS,1,PM32,2,645.1367781155016
MS,1,PM33,2,678.8805970149253
MS,1,PM34,2,797.6816074188564
MS,1,PM35,2,1135.6382978723407
MS,1,PM36,2,1764.650726676043
MS,1,PM37,2,1167.1862821512084
MS,1,PM38,2,1255.5872858207103
MS,1,PM39,2,519.059405940594
MS,1,PM40,2,1143.3952347582342
MS,1,PM41,2,606.5307328605202
MS,1,PM42,2,1138.8286334056397
MS,1,PM43,2,819.7823303457106
MS,1,PM44,2,1232.444900051256
MS,1,PM45,2,864.2857142857143
MS,1,PM46,2,1129.8628603414497
MS,1,PM47,2,915.6976744186048
MS,1,TANZ,2,128.19672131147541
MS,1,ARUA,3,603.3081834010445
MS,1,MASS,3,895.3584180170282
MS,1,MILE,3,1203.7572254335262
MS,1,MOMB,3,264.19634263715113
MS,1,PM30,3,1700.8189580066212
MS,1,PM31,3,1215.6319290465628
MS,1,PM32,3,579.2433537832311
MS,1,PM33,3,210.5263157894737
MS,1,PM34,3,213.89891696750902
MS,1,PM35,3,1157.4578116494283
MS,1,PM36,3,1873.7092930897538
MS,1,PM37,3,464.1126976032637
MS,1,PM38,3,745.2330508474577
MS,1,PM39,3,657.2547960010808
MS,1,PM40,3,586.5191146881288
MS,1,PM41,3,639.5020188425301
MS,1,PM42,3,608.792701863354
MS,1,PM43,3,371.81122448979585
MS,1,PM44,3,1691.0169063840524
MS,1,PM45,3,902.0674646354735
MS,1,PM46,3,343.60810338805453
MS,1,PM47,3,489.32806324110663
MS,1,TANZ,3,777.9774929665522
MS,2,ARUA,1,1266.3440467494518
MS,2,MASS,1,2315.3122901276024
MS,2,MILE,1,2446.298227320125
MS,2,MOMB,1,2270.374552983249
MS,2,PM30,1,2618.408203125
MS,2,PM31,1,1344.8538754764932
MS,2,PM32,1,1637.8676470588232
MS,2,PM33,1,2041.6165090283746
MS,2,PM34,1,1581.2520272461888
MS,2,PM35,1,2525.234619395204
MS,2,PM36,1,1862.3294858342078
MS,2,PM37,1,2064.536989136058
MS,2,PM38,1,1009.5566348112174
MS,2,PM39,1,2964.3855969236142
MS,2,PM40,1,2510.008006405124
MS,2,PM41,1,1800.4814121422842
MS,2,PM42,1,2021.2971926427883
MS,2,PM43,1,2284.887767530886
MS,2,PM44,1,1694.81536432575
MS,2,PM45,1,1791.488534784298
MS,2,PM46,1,1948.3881651578713
MS,2,PM47,1,3085.825117181186
MS,2,TANZ,1,2007.13741910925
MS,2,ARUA,2,1443.0912311780335
MS,2,MASS,2,1901.8917729872417
MS,2,MILE,2,157.5842260518553
MS,2,MOMB,2,2382.6189296333005
MS,2,PM30,2,2773.7571312143446
MS,2,PM31,2,1661.4346128822385
MS,2,PM32,2,2477.591036414566
MS,2,PM33,2,1583.1012070566387
MS,2,PM34,2,2148.1337480559873
MS,2,PM35,2,2473.1803928040936
MS,2,PM36,2,2310.166468489893
MS,2,PM37,2,1355.3607552258936
MS,2,PM38,2,2171.8016156302842
MS,2,PM39,2,1728.83487007544
MS,2,PM40,2,2236.4970645792564
MS,2,PM41,2,492.4384027187766
MS,2,PM42,2,2168.6247408431236
MS,2,PM43,2,1968.4474722122627
MS,2,PM44,2,1775.2047254665056
MS,2,PM45,2,1164.779098452568
MS,2,PM46,2,2784.4530577088717
MS,2,PM47,2,1886.986301369863
MS,2,TANZ,2,2339.541070834719
MS,2,ARUA,3,1391.4210257284037
MS,2,MASS,3,1231.9884726224782
MS,2,MILE,3,2244.219139096407
MS,2,MOMB,3,1604.2069207799052
MS,2,PM30,3,2979.270815376659
MS,2,PM31,3,1761.418269230769
MS,2,PM32,3,1339.783281733746
MS,2,PM33,3,857.4060865430336
MS,2,PM34,3,1107.4533012761235
MS,2,PM35,3,3246.618106139438
MS,2,PM36,3,3421.7944310759713
MS,2,PM37,3,1314.8705599036723
MS,2,PM38,3,1300.395745733366
MS,2,PM39,3,1912.612082904601
MS,2,PM40,3,2688.2509440439403
MS,2,PM41,3,1544.8670146656723
MS,2,PM42,3,1533.2488917036098
MS,2,PM43,3,1498.997630763623
MS,2,PM44,3,2183.6417353444253
MS,2,PM45,3,1818.0941358024695
MS,2,PM46,3,1321.686289403722
MS,2,PM47,3,1442.4480242324107
MS,2,TANZ,3,1379.183569979716
MS,3,ARUA,1,1027.9237844940867
MS,3,MASS,1,2015.267175572519
MS,3,MILE,1,2549.194991055456
MS,3,MOMB,1,1894.3266036289292
MS,3,PM30,1,3207.7656675749317
MS,3,PM31,1,2027.3517382413086
MS,3,PM32,1,2170.539882281307
MS,3,PM33,1,1921.3349225268178
MS,3,PM34,1,2158.283684692942
MS,3,PM35,1,2678.3034597749065
MS,3,PM36,1,2193.541202672606
MS,3,PM37,1,2531.326781326781
MS,3,PM38,1,1338.1858902575586
MS,3,PM39,1,2470.7115476760905
MS,3,PM40,1,2776.567063581218
MS,3,PM41,1,2074.3451463790448
MS,3,PM42,1,1834.7653668208861
MS,3,PM43,1,1263.1728045325779
MS,3,PM44,1,1420.259011048723
MS,3,PM45,1,1680.6239737274223
MS,3,PM46,1,1965.03416856492
MS,3,PM47,1,2134.490590525633
MS,3,TANZ,1,2311.889250814332
MS,3,ARUA,2,1176.5378458723987
MS,3,MASS,2,2610.241994622341
MS,3,MILE,2,1784.9246231155782
MS,3,MOMB,2,2944.1731222633884
MS,3,PM30,2,1992.0190883659698
MS,3,PM31,2,2088.0398671096345
MS,3,PM32,2,1651.335961454227
MS,3,PM33,2,1275.5529490616623
MS,3,PM34,2,2497.271416803953
MS,3,PM35,2,2456.517311608961
MS,3,PM36,2,2795.527458010946
MS,3,PM37,2,1779.890658426432
MS,3,PM38,2,1916.7470576885976
MS,3,PM39,2,2517.8264076715027
MS,3,PM40,2,2226.7197005147405
MS,3,PM41,2,1867.7561427909134
MS,3,PM42,2,1594.0513007094778
MS,3,PM43,2,1221.6352072219943
MS,3,PM44,2,1256.9994207375944
MS,3,PM45,2,1529.362765514369
MS,3,PM46,2,1709.0314671025749
MS,3,PM47,2,2178.62062180244
MS,3,TANZ,2,1852.6943874696997
MS,3,ARUA,3,2167.4683769820062
MS,3,MASS,3,2256.472004816376
MS,3,MILE,3,876.6114180478822
MS,3,MOMB,3,1789.7879251050822
MS,3,PM30,3,2317.499233833895
MS,3,PM31,3,2416.8383868118926
MS,3,PM32,3,1729.2934019653724
MS,3,PM33,3,1917.8113037604141
MS,3,PM34,3,1391.3087726440056
MS,3,PM35,3,2848.5766758494033
MS,3,PM36,3,2332.9137822529897
MS,3,PM37,3,2120.3165374677
MS,3,PM38,3,1598.852342640795
MS,3,PM39,3,2357.845026985351
MS,3,PM40,3,2365.645950353325
MS,3,PM41,3,925.1556662515567
MS,3,PM42,3,1917.5946547884182
MS,3,PM43,3,1059.499346161031
MS,3,PM44,3,2027.1023867945573
MS,3,PM45,3,1631.1399443929565
MS,3,PM46,3,1517.3160173160172
MS,3,PM47,3,2012.1851320909277
MS,3,TANZ,3,1426.707779886148
MS,4,ARUA,1,484.472049689441
MS,4,MASS,1,1831.2387791741476
MS,4,MILE,1,2020.444620881302
MS,4,MOMB,1,1543.8256658595642
MS,4,PM30,1,2133.003643935451
MS,4,PM31,1,2038.1806108897742
MS,4,PM32,1,2259.991673605329
MS,4,PM33,1,1321.1043074324323
MS,4,PM34,1,1369.1196564512982
MS,4,PM35,1,1753.5080478745358
MS,4,PM36,1,1370.0290979631427
MS,4,PM37,1,1322.5
MS,4,PM38,1,1100.0567536889898
MS,4,PM39,1,1826.3533080864336
MS,4,PM40,1,2093.388610080733
MS,4,PM41,1,1645.9599570968896
MS,4,PM42,1,1142.9322429906542
MS,4,PM43,1,831.0463121783874
MS,4,PM44,1,1103.92664001881
MS,4,PM45,1,1342.7042322834648
MS,4,PM46,1,1449.7646818088808
MS,4,PM47,1,1928.724928366762
MS,4,TANZ,1,1382.9055912007336
MS,4,ARUA,2,670.4089815557336
MS,4,MASS,2,2212.0253164556966
MS,4,MILE,2,1378.5777679165742
MS,4,MOMB,2,1743.2907764460656
MS,4,PM30,2,1381.36826783115
MS,4,PM31,2,1962.0343839541547
MS,4,PM32,2,1391.3418845584606
MS,4,PM33,2,1800.151444547996
MS,4,PM34,2,1456.6150178784264
MS,4,PM36,2,1477.6891571459369
MS,4,PM37,2,1633.8063862138874
MS,4,PM38,2,1244.4416996047432
MS,4,PM39,2,1990.1060070671376
MS,4,PM40,2,1554.076738609113
MS,4,PM41,2,1324.3427458617332
MS,4,PM42,2,1523.639896373057
MS,4,PM43,2,1745.5919395465996
MS,4,PM44,2,718.125
MS,4,PM45,2,1073.0897009966775
MS,4,PM46,2,1709.2487968194184
MS,4,PM47,2,932.25
MS,4,TANZ,2,1325.8918800612828
MS,4,ARUA,3,687.5308033514046
MS,4,MASS,3,1033.0512631837134
MS,4,MILE,3,1460.1
MS,4,MOMB,3,672.8796597448087
MS,4,PM30,3,1486.6071428571427
MS,4,PM31,3,1373.8580463808853
MS,4,PM32,3,1292.5227705994491
MS,4,PM33,3,598.6842105263158
MS,4,PM34,3,721.6174183514775
MS,4,PM35,3,2321.891191709845
MS,4,PM36,3,1889.2027620841181
MS,4,PM37,3,825.5989639542412
MS,4,PM38,3,1482.5089697590984
MS,4,PM39,3,1209.942932396839
MS,4,PM40,3,1723.8755873797268
MS,4,PM41,3,1031.0235927921235
MS,4,PM42,3,1059.6005953857602
MS,4,PM43,3,592.4022066198596
MS,4,PM44,3,1361.084452975048
MS,4,PM45,3,1105.333930972658
MS,4,PM46,3,1173.4898537045776
MS,4,PM47,3,939.4550958627648
MS,4,TANZ,3,876.984126984127
MS,5,ARUA,1,857.2159672466735
MS,5,MASS,1,1845.957446808511
MS,5,MILE,1,3273.6456483126117
MS,5,MOMB,1,2854.08560311284
MS,5,PM30,1,3387.1987951807228
MS,5,PM31,1,1668.8765670202508
MS,5,PM32,1,2444.025076765609
MS,5,PM33,1,2280.591886499667
MS,5,PM34,1,2055.5986803803607
MS,5,PM35,1,2828.28821146877
MS,5,PM36,1,2752.8343210512753
MS,5,PM37,1,2107.2950614189026
MS,5,PM38,1,1850.5940372113876
MS,5,PM39,1,2018.4472612041645
MS,5,PM40,1,2846.279373368146
MS,5,PM41,1,2133.5529111772203
MS,5,PM42,1,1929.5252225519291
MS,5,PM43,1,1494.6584200168681
MS,5,PM44,1,2246.783932790759
MS,5,PM45,1,1829.2539267015711
MS,5,PM46,1,2550.9227614490774
MS,5,PM47,1,2702.03025477707
MS,5,TANZ,1,2491.6628068550253
MS,5,ARUA,2,1053.5512965050732
MS,5,MASS,2,2531.8527177089422
MS,5,MILE,2,2333.8882282996433
MS,5,MOMB,2,2879.9725651577505
MS,5,PM30,2,2710.313547623743
MS,5,PM31,2,1972.2755970354103
MS,5,PM32,2,2030.7741116751272
MS,5,PM33,2,2084.556664709336
MS,5,PM34,2,2461.528221512247
MS,5,PM35,2,2249.401001960357
MS,5,PM36,2,2300.845016324179
MS,5,PM37,2,1448.6005754642954
MS,5,PM38,2,1856.328392246294
MS,5,PM39,2,2629.7220242337853
MS,5,PM40,2,2647.6994282602777
MS,5,PM41,2,1817.8194751042433
MS,5,PM42,2,1959.9109131403118
MS,5,PM43,2,1728.1232801320862
MS,5,PM44,2,1339.232249786142
MS,5,PM45,2,1314.3164693218514
MS,5,PM46,2,2463.4361233480176
MS,5,PM47,2,2248.712782628162
MS,5,TANZ,2,2494.2503796919077
MS,5,ARUA,3,1156.0190886699506
MS,5,MASS,3,1486.4705882352941
MS,5,MILE,3,2595.1682095281103
MS,5,MOMB,3,1825.6621102093125
MS,5,PM30,3,2422.092501122587
MS,5,PM31,3,1266.5094339622642
MS,5,PM32,3,2247.3309608540926
MS,5,PM33,3,1455.455345358557
MS,5,PM34,3,958.7264150943397
MS,5,PM35,3,2294.1176470588234
MS,5,PM36,3,2233.979430379747
MS,5,PM37,3,1445.652173913044
MS,5,PM38,3,1169.13123844732
MS,5,PM39,3,1713.3047844063788
MS,5,PM40,3,2432.935760619377
MS,5,PM41,3,2185.5
MS,5,PM42,3,2136.23046875
MS,5,PM43,3,1133.5149863760219
MS,5,PM44,3,1857.6342055570544
MS,5,PM45,3,1477.4188833674366
MS,5,PM46,3,1937.005123428039
MS,5,PM47,3,2040.409121395037
MS,5,TANZ,3,1954.3918918918919
MS,6,ARUA,1,1106.574539363484
MS,6,MASS,1,2498.547918683447
MS,6,MILE,1,2384.8368522072938
MS,6,MOMB,1,2361.754087916755
MS,6,PM30,1,2475.796178343949
MS,6,PM31,1,1644.4839389152185
MS,6,PM32,1,2106.731212540341
MS,6,PM33,1,1834.2709798406001
MS,6,PM34,1,1863.6363636363635
MS,6,PM35,1,2439.9610558199915
MS,6,PM36,1,1780.9308952742817
MS,6,PM37,1,1634.5291479820628
MS,6,PM38,1,1447.4885844748858
MS,6,PM39,1,1802.801244997777
MS,6,PM40,1,2225.656223539373
MS,6,PM41,1,1745.870942961398
MS,6,PM42,1,2155.9536354056904
MS,6,PM43,1,1042.6757582882674
MS,6,PM44,1,1476.2376237623764
MS,6,PM45,1,1264.2266232138381
MS,6,PM46,1,1771.2070732957461
MS,6,PM47,1,1637.4622356495468
MS,6,TANZ,1,1873.9292773995166
MS,6,ARUA,2,1104.3350477590009
MS,6,MASS,2,1771.1611826418693
MS,6,MILE,2,1639.8827884022207
MS,6,MOMB,2,2355.0375133976418
MS,6,PM30,2,1707.0033796470145
MS,6,PM31,2,1506.7056815410872
MS,6,PM32,2,460.8729090559507
MS,6,PM33,2,1855.8665872543183
MS,6,PM34,2,1848.722176422094
MS,6,PM35,2,1923.8993710691825
MS,6,PM36,2,1478.3324190894132
MS,6,PM37,2,1114.887831407206
MS,6,PM38,2,1651.5356384006182
MS,6,PM39,2,2131.996268656716
MS,6,PM40,2,1809.3896713615027
MS,6,PM41,2,1360.718737017034
MS,6,PM42,2,1748.7502603624241
MS,6,PM43,2,782.3037164656657
MS,6,PM44,2,1391.9273681907675
MS,6,PM45,2,1166.0506272401433
MS,6,PM46,2,1785.5573312025574
MS,6,PM47,2,1596.763891845859
MS,6,TANZ,2,1684.2822531798906
MS,6,ARUA,3,899.8321635642358
MS,6,MASS,3,2100.8814887365324
MS,6,MILE,3,1742.5922193106226
MS,6,MOMB,3,1765.661252900232
MS,6,PM30,3,1915.175848749746
MS,6,PM31,3,1616.5048543689318
MS,6,PM32,3,1869.0447973453424
MS,6,PM33,3,1120.4324801412179
MS,6,PM34,3,1096.2981490745372
MS,6,PM35,3,1897.8848821081826
MS,6,PM36,3,1873.5583084152072
MS,6,PM37,3,1204.7714894624671
MS,6,PM38,3,1179.8079070806343
MS,6,PM39,3,1918.0420878894163
MS,6,PM40,3,1838.8560574081891
MS,6,PM41,3,1274.2666091458152
MS,6,PM42,3,2003.9930122286
MS,6,PM43,3,777.0712209302326
MS,6,PM44,3,1483.6403296170624
MS,6,PM45,3,1828.3692126216458
MS,6,PM46,3,1169.6754781861164
MS,6,PM47,3,1241.4255091103964
MS,6,TANZ,3,1703.3681517800042
MS,7,ARUA,1,NA
MS,7,MASS,1,902.7821054974404
MS,7,MILE,1,1628.6515567765568
MS,7,MOMB,1,2623.481085212075
MS,7,PM30,1,1440.3690930437333
MS,7,PM31,1,720.0122399020809
MS,7,PM32,1,1206.4486878600385
MS,7,PM33,1,2062.011430678466
MS,7,PM34,1,1695.5675675675677
MS,7,PM35,1,1935.2879327078615
MS,7,PM36,1,1663.392857142857
MS,7,PM37,1,1738.7639029322547
MS,7,PM38,1,1085.4785478547856
MS,7,PM39,1,1593.8386225523295
MS,7,PM40,1,1989.6724137931035
MS,7,PM41,1,1748.3748142644874
MS,7,PM42,1,1284.1575256248873
MS,7,PM43,1,1468.2703777335983
MS,7,PM44,1,1726.409083483091
MS,7,PM45,1,918.3830382106244
MS,7,PM46,1,2040.9745847508505
MS,7,PM47,1,2076.8186610437533
MS,7,TANZ,1,1085.8912594631795
MS,7,ARUA,2,1366.9492713004483
MS,7,MASS,2,791.210828852216
MS,7,MILE,2,1270.320404721754
MS,7,MOMB,2,2445.022771633052
MS,7,PM30,2,1403.0119423955039
MS,7,PM31,2,1251.7647058823532
MS,7,PM32,2,1333.510412239694
MS,7,PM33,2,1993.0314658480431
MS,7,PM34,2,1679.5387994143482
MS,7,PM35,2,2170.0136728764314
MS,7,PM36,2,2107.597816196542
MS,7,PM37,2,1356.879592320455
MS,7,PM38,2,693.9666238767652
MS,7,PM39,2,2006.742243436754
MS,7,PM40,2,2193.236301369863
MS,7,PM41,2,1616.2445385035503
MS,7,PM42,2,1185.8684985279685
MS,7,PM43,2,1596.8915204060058
MS,7,PM44,2,1553.9156626506024
MS,7,PM45,2,1954.8457690704458
MS,7,PM46,2,2607.1980479869862
MS,7,PM47,2,2065.166163141994
MS,7,TANZ,2,1550.0996433815822
MS,7,ARUA,3,1160.2528089887642
MS,7,MASS,3,659.7186700767265
MS,7,MILE,3,1379.07002676182
MS,7,MOMB,3,2115.6237682301935
MS,7,PM30,3,1154.225515165548
MS,7,PM31,3,691.6771852319345
MS,7,PM32,3,1231.4769139700081
MS,7,PM33,3,NA
MS,7,PM34,3,1086.4
MS,7,PM35,3,2197.278562259307
MS,7,PM36,3,1449.461298554012
MS,7,PM37,3,2048.0724637681155
MS,7,PM38,3,730.7711198428291
MS,7,PM39,3,1661.32047911189
MS,7,PM40,3,2696.072735097913
MS,7,PM41,3,865.4974489795919
MS,7,PM42,3,1460.4416729182294
MS,7,PM43,3,1027.8376921002966
MS,7,PM44,3,2209.903157336164
MS,7,PM45,3,2000.4449217551398
MS,7,PM46,3,1759.6232596232594
MS,7,PM47,3,1800.414364640884
MS,7,TANZ,3,729.7524958402663
MS,8,ARUA,1,103.48977135980745
MS,8,MASS,1,83.00589390962674
MS,8,MILE,1,1300.6863780359029
MS,8,MOMB,1,1107.3529411764707
MS,8,PM30,1,563.2151029748284
MS,8,PM31,1,912.1621621621621
MS,8,PM32,1,457.8146611341633
MS,8,PM33,1,627.9782164737917
MS,8,PM34,1,441.3499344692005
MS,8,PM35,1,498.35526315789474
MS,8,PM36,1,1076.388888888889
MS,8,PM37,1,712.7962085308056
MS,8,PM38,1,330.75435203094787
MS,8,PM39,1,427.7551020408163
MS,8,PM40,1,324.95164410058027
MS,8,PM41,1,280.59236165237724
MS,8,PM42,1,491.1470361816782
MS,8,PM43,1,299.10179640718553
MS,8,PM44,1,584.6153846153845
MS,8,PM45,1,339.27091963545985
MS,8,PM46,1,362.392703862661
MS,8,PM47,1,515.3061224489796
MS,8,TANZ,1,986.9138495092693
MS,8,ARUA,2,327.2968197879858
MS,8,MASS,2,1225.8254716981132
MS,8,MILE,2,547.3090277777777
MS,8,MOMB,2,732.4851288830139
MS,8,PM30,2,780.9427414690572
MS,8,PM31,2,766.1434977578477
MS,8,PM32,2,356.8872987477639
MS,8,PM33,2,251.5527950310559
MS,8,PM34,2,554.6332046332046
MS,8,PM35,2,737.5154130702837
MS,8,PM36,2,896.9252271139065
MS,8,PM37,2,928.3276450511944
MS,8,PM38,2,1013.0298818624044
MS,8,PM39,2,596.6921119592876
MS,8,PM40,2,577.3857257417802
MS,8,PM41,2,630.7243963363863
MS,8,PM42,2,923.2518476407049
MS,8,PM43,2,349.3195074530136
MS,8,PM44,2,316.26506024096386
MS,8,PM45,2,649.0566037735848
MS,8,PM46,2,1056.0625814863104
MS,8,PM47,2,523.3050847457628
MS,8,TANZ,2,470.7583547557841
MS,8,ARUA,3,359.28143712574854
MS,8,MASS,3,821.6750313676285
MS,8,MILE,3,846.2238398544132
MS,8,MOMB,3,388.9293517844136
MS,8,PM30,3,897.5834292289989
MS,8,PM31,3,656.6011235955057
MS,8,PM32,3,633.2622601279318
MS,8,PM33,3,212.39606953892667
MS,8,PM34,3,223.184543637575
MS,8,PM35,3,514.7169811320755
MS,8,PM36,3,706.1787905346188
MS,8,PM37,3,945.4201101928376
MS,8,PM38,3,336.99059561128536
MS,8,PM39,3,776.11301369863
MS,8,PM40,3,571.002386634845
MS,8,PM41,3,263.9953987730061
MS,8,PM42,3,392.3255813953488
MS,8,PM43,3,312.97185998627316
MS,8,PM44,3,1293.6672185430461
MS,8,PM45,3,818.6695278969958
MS,8,PM46,3,520.1342281879195
MS,8,PM47,3,356.74931129476585
MS,8,TANZ,3,626.9430051813472
MS,9,ARUA,1,1521.9005196733485
MS,9,MASS,1,2809.175531914894
MS,9,MILE,1,1965.7663316582914
MS,9,MOMB,1,2908.1823860087443
MS,9,PM30,1,2661.498708010336
MS,9,PM31,1,2825
MS,9,PM32,1,2396.2264150943397
MS,9,PM33,1,3237.736727724309
MS,9,PM34,1,2253.5877862595416
MS,9,PM35,1,3004.9767047861083
MS,9,PM36,1,2005.7232049947968
MS,9,PM37,1,3181.874740771464
MS,9,PM38,1,1842.5050157638295
MS,9,PM39,1,2900.617053103964
MS,9,PM40,1,2144.076840981857
MS,9,PM41,1,1327.0421704511941
MS,9,PM42,1,2011.987794245859
MS,9,PM43,1,1982.6427003293086
MS,9,PM44,1,2687.529578797918
MS,9,PM45,1,2322.269161134581
MS,9,PM46,1,2329.151577858251
MS,9,PM47,1,2019.1304347826083
MS,9,TANZ,1,2132.6126674786847
MS,9,ARUA,2,1516.8855534709194
MS,9,MASS,2,2784.1158402808255
MS,9,MILE,2,1751.129363449692
MS,9,MOMB,2,3145.1089476124243
MS,9,PM30,2,2793.996247654784
MS,9,PM31,2,2077.0975056689344
MS,9,PM32,2,1918.639646869984
MS,9,PM33,2,2372.893954410307
MS,9,PM34,2,2213.7668626772743
MS,9,PM35,2,1919.5417095777545
MS,9,PM36,2,2423.183497536945
MS,9,PM37,2,3041.832669322709
MS,9,PM38,2,2183.153588694682
MS,9,PM39,2,3716.185837392282
MS,9,PM40,2,2706.830122591944
MS,9,PM41,2,3045.4798073360503
MS,9,PM42,2,2084.4892812105927
MS,9,PM43,2,1946.18553008596
MS,9,PM44,2,1259.2695074709466
MS,9,PM45,2,2660.604192355117
MS,9,PM46,2,2340.738603577611
MS,9,PM47,2,1942.1231816774991
MS,9,TANZ,2,2171.3036565977745
MS,9,ARUA,3,1419.8606271777005
MS,9,MASS,3,2116.479152878888
MS,9,MILE,3,2464.0898406894753
MS,9,MOMB,3,2148.75
MS,9,PM30,3,2576.164167324388
MS,9,PM31,3,2424.9061326658325
MS,9,PM32,3,1973.134743875279
MS,9,PM33,3,1573.340358271865
MS,9,PM34,3,1540.1234567901233
MS,9,PM35,3,2531.6342721142405
MS,9,PM36,3,2215.866111951588
MS,9,PM37,3,2175.012094823416
MS,9,PM38,3,1695.3732503888025
MS,9,PM39,3,2718.261355174981
MS,9,PM40,3,1912.5
MS,9,PM41,3,1603.921207658321
MS,9,PM42,3,2464.5488029465932
MS,9,PM43,3,1386.0911270983215
MS,9,PM44,3,2189.2441860465115
MS,9,PM45,3,2398.4874927283304
MS,9,PM46,3,1508.361204013378
MS,9,PM47,3,1868.3127572016458
MS,9,TANZ,3,1715.280709159983
MS,10,ARUA,1,957.07656612529
MS,10,MASS,1,2732.1848739495795
MS,10,MILE,1,2052.1931073768155
MS,10,MOMB,1,1800.376802096986
MS,10,PM30,1,2471.4828897338402
MS,10,PM31,1,3259.7343105817677
MS,10,PM32,1,2510.5105105105104
MS,10,PM33,1,2217.409706546275
MS,10,PM34,1,1253.3225044300061
MS,10,PM35,1,2033.2414743368927
MS,10,PM36,1,2346.244407817283
MS,10,PM37,1,1732.2163983526768
MS,10,PM38,1,1579.914670167378
MS,10,PM39,1,2196.4933494558645
MS,10,PM40,1,2736.3034316676703
MS,10,PM41,1,2004.7864506627393
MS,10,PM42,1,1794.0749346500143
MS,10,PM43,1,1573.4603340292276
MS,10,PM44,1,1435.0888963435086
MS,10,PM45,1,1633.0134357005757
MS,10,PM46,1,2192.645444566411
MS,10,PM47,1,1807.388606880993
MS,10,TANZ,1,1925.6049115204044
MS,10,ARUA,2,773.6842105263157
MS,10,MASS,2,2665
MS,10,MILE,2,1971.153846153846
MS,10,MOMB,2,2317.653276955603
MS,10,PM30,2,2174.4680851063836
MS,10,PM31,2,2063.2911392405067
MS,10,PM32,2,2096.6796875
MS,10,PM33,2,1370.8256029684603
MS,10,PM34,2,1903.799206591395
MS,10,PM35,2,1728.358208955224
MS,10,PM36,2,1981.631863882444
MS,10,PM37,2,1837.3056994818655
MS,10,PM38,2,2246.83117583603
MS,10,PM39,2,2744.5216461785144
MS,10,PM40,2,2013.0306286942505
MS,10,PM41,2,3056.7514677103713
MS,10,PM42,2,2227.965179542982
MS,10,PM43,2,1456.2706270627064
MS,10,PM44,2,1525.2208606440583
MS,10,PM45,2,1822.7605727605728
MS,10,PM46,2,2355.987514188422
MS,10,PM47,2,1875.40337038365
MS,10,TANZ,2,2098.7189148455163
MS,10,ARUA,3,749.7259773474608
MS,10,MASS,3,2215.1623119556616
MS,10,MILE,3,2472.251308900524
MS,10,MOMB,3,1664.4021739130437
MS,10,PM30,3,1930.5364511691885
MS,10,PM31,3,2017.3781639591996
MS,10,PM32,3,1884.2535281010153
MS,10,PM33,3,1737.9679144385022
MS,10,PM34,3,2551.9934237566786
MS,10,PM35,3,2554.0540540540537
MS,10,PM36,3,2296.8099861303745
MS,10,PM37,3,2051.3513513513517
MS,10,PM38,3,1600.7722007722007
MS,10,PM39,3,2386.980108499096
MS,10,PM40,3,2338.593974175036
MS,10,PM41,3,1942.5465838509313
MS,10,PM42,3,1770.1490267639902
MS,10,PM43,3,1281.6666666666667
MS,10,PM44,3,2015.0250417362267
MS,10,PM45,3,1824.910983292249
MS,10,PM46,3,1679.7022238974744
MS,10,PM47,3,1361.987911349899
MS,10,TANZ,3,1819.6814562002276
MS,11,ARUA,1,984.010371650821
MS,11,MASS,1,3091.282704329706
MS,11,MILE,1,2447.6351351351354
MS,11,MOMB,1,2028.6885245901644
MS,11,PM30,1,2550.1124016485583
MS,11,PM31,1,2509.216589861751
MS,11,PM32,1,2761.95652173913
MS,11,PM33,1,2506.2058756547485
MS,11,PM34,1,2347.648261758691
MS,11,PM35,1,2327.5606867969213
MS,11,PM36,1,2388.425153032833
MS,11,PM37,1,2010.8228684732321
MS,11,PM38,1,2075.3054845126458
MS,11,PM39,1,2108.1499312242095
MS,11,PM40,1,2506.2822526363025
